ID,Timestamp,X,Y,Button,Duration
012-poly-326,1679862195.6550446,2196,149,-1,-1
012-poly-326,1679862195.6877468,2201,143,-1,-1
012-poly-326,1679862195.694909,2204,141,-1,-1
012-poly-326,1679862195.7028952,2205,140,-1,-1
012-poly-326,1679862195.7117484,2208,140,-1,-1
012-poly-326,1679862195.7189596,2210,138,-1,-1
012-poly-326,1679862195.727814,2212,137,-1,-1
012-poly-326,1679862195.7358034,2215,136,-1,-1
012-poly-326,1679862195.743119,2216,135,-1,-1
012-poly-326,1679862195.7511022,2219,133,-1,-1
012-poly-326,1679862195.7591133,2220,133,-1,-1
012-poly-326,1679862195.7677326,2223,131,-1,-1
012-poly-326,1679862195.775748,2224,130,-1,-1
012-poly-326,1679862195.7836123,2226,129,-1,-1
012-poly-326,1679862195.7997043,2231,126,-1,-1
012-poly-326,1679862195.807724,2234,126,-1,-1
012-poly-326,1679862195.8157542,2240,123,-1,-1
012-poly-326,1679862195.8237946,2243,122,-1,-1
012-poly-326,1679862195.831796,2251,120,-1,-1
012-poly-326,1679862195.8397603,2258,118,-1,-1
012-poly-326,1679862195.8477342,2268,116,-1,-1
012-poly-326,1679862195.8557432,2276,111,-1,-1
012-poly-326,1679862195.8637705,2286,109,-1,-1
012-poly-326,1679862195.8712451,2294,107,-1,-1
012-poly-326,1679862195.8795202,2301,105,-1,-1
012-poly-326,1679862195.8875947,2308,102,-1,-1
012-poly-326,1679862195.895637,2314,102,-1,-1
012-poly-326,1679862195.9036276,2318,101,-1,-1
012-poly-326,1679862195.9115167,2322,101,-1,-1
012-poly-326,1679862195.9197912,2325,101,-1,-1
012-poly-326,1679862195.9276378,2327,101,-1,-1
012-poly-326,1679862195.9357674,2330,101,-1,-1
012-poly-326,1679862195.9438229,2333,101,-1,-1
012-poly-326,1679862195.9515612,2335,101,-1,-1
012-poly-326,1679862195.9595525,2337,101,-1,-1
012-poly-326,1679862195.9670765,2341,101,-1,-1
012-poly-326,1679862195.975627,2345,101,-1,-1
012-poly-326,1679862195.983114,2347,103,-1,-1
012-poly-326,1679862195.9917033,2351,105,-1,-1
012-poly-326,1679862196.0077915,2356,111,-1,-1
012-poly-326,1679862196.0152404,2360,117,-1,-1
012-poly-326,1679862196.0232468,2363,126,-1,-1
012-poly-326,1679862196.0312836,2365,135,-1,-1
012-poly-326,1679862196.0397425,2365,146,-1,-1
012-poly-326,1679862196.047605,2366,157,-1,-1
012-poly-326,1679862196.0557423,2366,170,-1,-1
012-poly-326,1679862196.0636714,2366,183,-1,-1
012-poly-326,1679862196.0716257,2364,198,-1,-1
012-poly-326,1679862196.0792825,2358,211,-1,-1
012-poly-326,1679862196.0877154,2350,229,-1,-1
012-poly-326,1679862196.0955827,2338,250,-1,-1
012-poly-326,1679862196.1037338,2324,267,-1,-1
012-poly-326,1679862196.1110203,2305,292,-1,-1
012-poly-326,1679862196.1197424,2287,311,-1,-1
012-poly-326,1679862196.127777,2264,332,-1,-1
012-poly-326,1679862196.1358056,2238,356,-1,-1
012-poly-326,1679862196.143316,2213,376,-1,-1
012-poly-326,1679862196.151703,2187,399,-1,-1
012-poly-326,1679862196.1597416,2162,419,-1,-1
012-poly-326,1679862196.1677299,2139,438,-1,-1
012-poly-326,1679862196.1757429,2109,464,-1,-1
012-poly-326,1679862196.183769,2083,484,-1,-1
012-poly-326,1679862196.1917427,2063,501,-1,-1
012-poly-326,1679862196.198959,2038,523,-1,-1
012-poly-326,1679862196.2070034,2020,541,-1,-1
012-poly-326,1679862196.2237418,1996,568,-1,-1
012-poly-326,1679862196.2316446,1990,579,-1,-1
012-poly-326,1679862196.2392178,1984,588,-1,-1
012-poly-326,1679862196.2472465,1980,596,-1,-1
012-poly-326,1679862196.2558038,1977,602,-1,-1
012-poly-326,1679862196.263817,1974,609,-1,-1
012-poly-326,1679862196.2718318,1972,615,-1,-1
012-poly-326,1679862196.2797427,1969,620,-1,-1
012-poly-326,1679862196.2872012,1968,624,-1,-1
012-poly-326,1679862196.2952433,1964,630,-1,-1
012-poly-326,1679862196.3036754,1963,634,-1,-1
012-poly-326,1679862196.3117425,1962,639,-1,-1
012-poly-326,1679862196.3193564,1959,643,-1,-1
012-poly-326,1679862196.3277469,1958,648,-1,-1
012-poly-326,1679862196.3438246,1951,660,-1,-1
012-poly-326,1679862196.3597343,1944,673,-1,-1
012-poly-326,1679862196.3757467,1934,690,-1,-1
012-poly-326,1679862196.3912127,1931,708,-1,-1
012-poly-326,1679862196.4074976,1927,728,-1,-1
012-poly-326,1679862196.4232306,1921,752,-1,-1
012-poly-326,1679862196.4392138,1912,776,-1,-1
012-poly-326,1679862196.455197,1902,799,-1,-1
012-poly-326,1679862196.4631898,1900,810,-1,-1
012-poly-326,1679862196.4712586,1896,820,-1,-1
012-poly-326,1679862196.4792402,1892,830,-1,-1
012-poly-326,1679862196.4952366,1885,849,-1,-1
012-poly-326,1679862196.5032287,1881,863,-1,-1
012-poly-326,1679862196.5117755,1878,876,-1,-1
012-poly-326,1679862196.5198188,1873,892,-1,-1
012-poly-326,1679862196.5275028,1871,905,-1,-1
012-poly-326,1679862196.535745,1866,921,-1,-1
012-poly-326,1679862196.5433772,1862,933,-1,-1
012-poly-326,1679862196.5508428,1860,945,-1,-1
012-poly-326,1679862196.5598097,1856,959,-1,-1
012-poly-326,1679862196.5674326,1855,971,-1,-1
012-poly-326,1679862196.5758295,1854,982,-1,-1
012-poly-326,1679862196.5834892,1854,992,-1,-1
012-poly-326,1679862196.5917428,1854,1000,-1,-1
012-poly-326,1679862196.5996034,1854,1008,-1,-1
012-poly-326,1679862196.6076262,1854,1015,-1,-1
012-poly-326,1679862196.6157627,1854,1023,-1,-1
012-poly-326,1679862196.6237464,1854,1030,-1,-1
012-poly-326,1679862196.6309824,1854,1037,-1,-1
012-poly-326,1679862196.6391678,1857,1043,-1,-1
012-poly-326,1679862196.6471221,1858,1048,-1,-1
012-poly-326,1679862196.6558027,1859,1053,-1,-1
012-poly-326,1679862196.6629333,1861,1056,-1,-1
012-poly-326,1679862196.6710966,1861,1057,-1,-1
012-poly-326,1679862196.6790888,1862,1060,-1,-1
012-poly-326,1679862196.6877315,1862,1061,-1,-1
012-poly-326,1679862196.7198586,1863,1061,-1,-1
012-poly-326,1679862196.743446,1864,1061,-1,-1
012-poly-326,1679862196.759156,1866,1061,-1,-1
012-poly-326,1679862196.767178,1868,1061,-1,-1
012-poly-326,1679862196.7751703,1870,1061,-1,-1
012-poly-326,1679862196.7830446,1873,1061,-1,-1
012-poly-326,1679862196.7917767,1878,1061,-1,-1
012-poly-326,1679862196.7993395,1880,1060,-1,-1
012-poly-326,1679862196.8078268,1884,1057,-1,-1
012-poly-326,1679862196.81552,1889,1054,-1,-1
012-poly-326,1679862196.8233483,1894,1050,-1,-1
012-poly-326,1679862196.8317413,1897,1044,-1,-1
012-poly-326,1679862196.8395617,1899,1040,-1,-1
012-poly-326,1679862196.8475668,1903,1036,-1,-1
012-poly-326,1679862196.855058,1906,1030,-1,-1
012-poly-326,1679862196.8635077,1908,1026,-1,-1
012-poly-326,1679862196.8717608,1912,1022,-1,-1
012-poly-326,1679862196.879829,1913,1018,-1,-1
012-poly-326,1679862196.8877418,1915,1014,-1,-1
012-poly-326,1679862196.895805,1917,1012,-1,-1
012-poly-326,1679862196.9038312,1919,1008,-1,-1
012-poly-326,1679862196.91178,1920,1006,-1,-1
012-poly-326,1679862196.9197657,1921,1004,-1,-1
012-poly-326,1679862196.9278262,1923,1001,-1,-1
012-poly-326,1679862196.9351346,1924,998,-1,-1
012-poly-326,1679862196.9435997,1925,994,-1,-1
012-poly-326,1679862196.9598055,1927,991,-1,-1
012-poly-326,1679862196.9675882,1927,989,-1,-1
012-poly-326,1679862196.975828,1928,987,-1,-1
012-poly-326,1679862196.983614,1929,987,-1,-1
012-poly-326,1679862196.9992645,1929,986,-1,-1
012-poly-326,1679862197.0155957,1929,984,-1,-1
012-poly-326,1679862197.0316088,1930,982,-1,-1
012-poly-326,1679862197.0397778,1930,982,-1,-1
012-poly-326,1679862197.0478253,1930,981,-1,-1
012-poly-326,1679862197.055805,1930,981,-1,-1
012-poly-326,1679862197.063206,1931,980,-1,-1
012-poly-326,1679862197.1117475,1931,978,-1,-1
012-poly-326,1679862197.1270754,1930,977,-1,-1
012-poly-326,1679862197.1435385,1930,975,-1,-1
012-poly-326,1679862197.2071292,1930,975,0,-1
012-poly-326,1679862197.30373,1930,975,0,0.09660077095031738
012-poly-326,1679862197.3917475,1930,975,-1,-1
012-poly-326,1679862197.839735,1928,975,-1,-1
012-poly-326,1679862197.8477476,1926,975,-1,-1
012-poly-326,1679862197.8557436,1923,974,-1,-1
012-poly-326,1679862197.8632908,1919,974,-1,-1
012-poly-326,1679862197.8717334,1914,974,-1,-1
012-poly-326,1679862197.8877354,1891,970,-1,-1
012-poly-326,1679862197.903252,1864,966,-1,-1
012-poly-326,1679862197.9198132,1833,962,-1,-1
012-poly-326,1679862197.9352279,1807,958,-1,-1
012-poly-326,1679862197.9593244,1775,952,-1,-1
012-poly-326,1679862197.97583,1757,946,-1,-1
012-poly-326,1679862197.991818,1740,941,-1,-1
012-poly-326,1679862198.0078075,1726,937,-1,-1
012-poly-326,1679862198.0158281,1720,936,-1,-1
012-poly-326,1679862198.0233612,1715,934,-1,-1
012-poly-326,1679862198.031408,1711,933,-1,-1
012-poly-326,1679862198.0398183,1706,932,-1,-1
012-poly-326,1679862198.047748,1703,931,-1,-1
012-poly-326,1679862198.0557914,1700,931,-1,-1
012-poly-326,1679862198.0631337,1698,930,-1,-1
012-poly-326,1679862198.0717432,1697,930,-1,-1
012-poly-326,1679862198.0796366,1695,929,-1,-1
012-poly-326,1679862198.0877354,1693,928,-1,-1
012-poly-326,1679862198.0956693,1692,928,-1,-1
012-poly-326,1679862198.1034184,1691,927,-1,-1
012-poly-326,1679862198.1117756,1686,925,-1,-1
012-poly-326,1679862198.119811,1685,925,-1,-1
012-poly-326,1679862198.1278286,1684,924,-1,-1
012-poly-326,1679862198.1358125,1680,923,-1,-1
012-poly-326,1679862198.1437418,1680,923,-1,-1
012-poly-326,1679862198.1511154,1678,922,-1,-1
012-poly-326,1679862198.159743,1677,921,-1,-1
012-poly-326,1679862198.1669576,1675,920,-1,-1
012-poly-326,1679862198.1758287,1674,920,-1,-1
012-poly-326,1679862198.1917775,1673,920,-1,-1
012-poly-326,1679862198.1996176,1672,920,-1,-1
012-poly-326,1679862198.2078347,1671,920,-1,-1
012-poly-326,1679862198.2158287,1670,920,-1,-1
012-poly-326,1679862198.2230387,1670,920,-1,-1
012-poly-326,1679862198.2317421,1669,920,-1,-1
012-poly-326,1679862198.2395365,1668,919,-1,-1
012-poly-326,1679862198.2478259,1667,919,-1,-1
012-poly-326,1679862198.255085,1666,919,-1,-1
012-poly-326,1679862198.263742,1665,919,-1,-1
012-poly-326,1679862198.2715538,1664,919,-1,-1
012-poly-326,1679862198.279743,1662,918,-1,-1
012-poly-326,1679862198.2876072,1660,917,-1,-1
012-poly-326,1679862198.2957942,1659,916,-1,-1
012-poly-326,1679862198.3033936,1657,916,-1,-1
012-poly-326,1679862198.311428,1655,914,-1,-1
012-poly-326,1679862198.3194149,1653,914,-1,-1
012-poly-326,1679862198.327827,1651,913,-1,-1
012-poly-326,1679862198.3357427,1649,911,-1,-1
012-poly-326,1679862198.343567,1646,911,-1,-1
012-poly-326,1679862198.3515856,1645,910,-1,-1
012-poly-326,1679862198.359738,1643,909,-1,-1
012-poly-326,1679862198.3670309,1642,909,-1,-1
012-poly-326,1679862198.3758273,1642,909,-1,-1
012-poly-326,1679862198.383029,1641,908,-1,-1
012-poly-326,1679862199.8477452,1641,908,-1,-1
012-poly-326,1679862199.8798265,1642,908,-1,-1
012-poly-326,1679862199.895745,1642,908,-1,-1
012-poly-326,1679862199.9029515,1643,908,-1,-1
012-poly-326,1679862199.9197917,1645,908,-1,-1
012-poly-326,1679862199.935179,1645,908,-1,-1
012-poly-326,1679862199.9510324,1647,908,-1,-1
