ID,Timestamp,X,Y,Button,Duration
002-tf2-315,1678902845.523695,558,301,-1,-1
002-tf2-315,1678902845.555668,550,290,-1,-1
002-tf2-315,1678902845.571645,537,283,-1,-1
002-tf2-315,1678902845.5796347,526,280,-1,-1
002-tf2-315,1678902845.587628,510,276,-1,-1
002-tf2-315,1678902845.5956316,494,273,-1,-1
002-tf2-315,1678902845.6036112,477,271,-1,-1
002-tf2-315,1678902845.6116018,456,267,-1,-1
002-tf2-315,1678902845.6195946,441,267,-1,-1
002-tf2-315,1678902845.6275868,428,266,-1,-1
002-tf2-315,1678902845.6435819,408,266,-1,-1
002-tf2-315,1678902845.651561,405,266,-1,-1
002-tf2-315,1678902845.659636,404,266,-1,-1
002-tf2-315,1678902845.6676147,403,266,-1,-1
002-tf2-315,1678902845.6995807,403,266,-1,-1
002-tf2-315,1678902845.8360128,403,266,-1,-1
002-tf2-315,1678902845.8519955,403,268,-1,-1
002-tf2-315,1678902845.8679802,404,269,-1,-1
002-tf2-315,1678902845.8759713,404,269,-1,-1
002-tf2-315,1678902845.8839633,407,270,-1,-1
002-tf2-315,1678902845.8919566,411,270,-1,-1
002-tf2-315,1678902845.8999605,418,272,-1,-1
002-tf2-315,1678902845.9079385,428,272,-1,-1
002-tf2-315,1678902845.9159305,438,275,-1,-1
002-tf2-315,1678902845.9239225,452,276,-1,-1
002-tf2-315,1678902845.9319339,465,277,-1,-1
002-tf2-315,1678902845.9399154,477,280,-1,-1
002-tf2-315,1678902845.9478989,488,282,-1,-1
002-tf2-315,1678902845.9558907,500,283,-1,-1
002-tf2-315,1678902845.9638808,507,285,-1,-1
002-tf2-315,1678902845.9718728,514,286,-1,-1
002-tf2-315,1678902845.9798672,518,287,-1,-1
002-tf2-315,1678902845.9878585,521,287,-1,-1
002-tf2-315,1678902845.9958503,522,287,-1,-1
002-tf2-315,1678902846.0038419,525,289,-1,-1
002-tf2-315,1678902846.011834,526,291,-1,-1
002-tf2-315,1678902846.019838,530,291,-1,-1
002-tf2-315,1678902846.0356114,541,296,-1,-1
002-tf2-315,1678902846.0515964,560,304,-1,-1
002-tf2-315,1678902846.0595868,573,310,-1,-1
002-tf2-315,1678902846.0675802,589,316,-1,-1
002-tf2-315,1678902846.0755703,604,324,-1,-1
002-tf2-315,1678902846.0835626,615,328,-1,-1
002-tf2-315,1678902846.0915546,626,333,-1,-1
002-tf2-315,1678902846.0995598,634,335,-1,-1
002-tf2-315,1678902846.1075375,644,339,-1,-1
002-tf2-315,1678902846.1155305,654,343,-1,-1
002-tf2-315,1678902846.123521,662,346,-1,-1
002-tf2-315,1678902846.1315274,671,351,-1,-1
002-tf2-315,1678902846.1395056,679,356,-1,-1
002-tf2-315,1678902846.1474974,687,360,-1,-1
002-tf2-315,1678902846.1554892,696,365,-1,-1
002-tf2-315,1678902846.1634805,703,367,-1,-1
002-tf2-315,1678902846.1714742,709,371,-1,-1
002-tf2-315,1678902846.1794658,720,375,-1,-1
002-tf2-315,1678902846.1874554,729,378,-1,-1
002-tf2-315,1678902846.1954484,737,382,-1,-1
002-tf2-315,1678902846.20344,747,387,-1,-1
002-tf2-315,1678902846.2114334,758,391,-1,-1
002-tf2-315,1678902846.219425,769,394,-1,-1
002-tf2-315,1678902846.2274308,781,400,-1,-1
002-tf2-315,1678902846.235417,792,406,-1,-1
002-tf2-315,1678902846.243399,807,414,-1,-1
002-tf2-315,1678902846.2513902,825,421,-1,-1
002-tf2-315,1678902846.259382,839,427,-1,-1
002-tf2-315,1678902846.2756867,866,439,-1,-1
002-tf2-315,1678902846.2836888,881,445,-1,-1
002-tf2-315,1678902846.2916706,893,448,-1,-1
002-tf2-315,1678902846.2996626,907,454,-1,-1
002-tf2-315,1678902846.307654,925,462,-1,-1
002-tf2-315,1678902846.3156466,940,468,-1,-1
002-tf2-315,1678902846.3236387,955,476,-1,-1
002-tf2-315,1678902846.3316312,968,483,-1,-1
002-tf2-315,1678902846.3396235,978,488,-1,-1
002-tf2-315,1678902846.3476138,986,494,-1,-1
002-tf2-315,1678902846.3556054,996,499,-1,-1
