ID,Timestamp,X,Y,Button,Duration
009-poly-320,1679346362.6578782,1221,209,-1,-1
009-poly-320,1679346362.6738596,1219,201,-1,-1
009-poly-320,1679346362.6818507,1218,200,-1,-1
009-poly-320,1679346362.6898408,1217,199,-1,-1
009-poly-320,1679346362.6978316,1217,196,-1,-1
009-poly-320,1679346362.7058222,1217,191,-1,-1
009-poly-320,1679346362.7138133,1216,181,-1,-1
009-poly-320,1679346362.7218034,1216,178,-1,-1
009-poly-320,1679346362.7377849,1216,163,-1,-1
009-poly-320,1679346362.8896077,1216,161,-1,-1
009-poly-320,1679346362.9060936,1218,161,-1,-1
009-poly-320,1679346362.9140844,1222,160,-1,-1
009-poly-320,1679346362.9220748,1227,160,-1,-1
009-poly-320,1679346362.9300656,1231,160,-1,-1
009-poly-320,1679346362.9380562,1233,160,-1,-1
009-poly-320,1679346362.946047,1234,160,-1,-1
009-poly-320,1679346362.9540377,1235,160,-1,-1
009-poly-320,1679346363.017963,1236,160,-1,-1
009-poly-320,1679346363.0419352,1238,163,-1,-1
009-poly-320,1679346363.0579164,1239,173,-1,-1
009-poly-320,1679346363.0659072,1240,181,-1,-1
009-poly-320,1679346363.0738978,1240,191,-1,-1
009-poly-320,1679346363.0818887,1240,201,-1,-1
009-poly-320,1679346363.089879,1240,205,-1,-1
009-poly-320,1679346363.097871,1240,216,-1,-1
009-poly-320,1679346363.1058602,1241,229,-1,-1
009-poly-320,1679346363.1138513,1243,236,-1,-1
009-poly-320,1679346363.1218417,1244,238,-1,-1
009-poly-320,1679346363.1298323,1244,241,-1,-1
009-poly-320,1679346363.1458137,1244,247,-1,-1
009-poly-320,1679346363.1617951,1245,249,-1,-1
009-poly-320,1679346363.1777763,1245,252,-1,-1
009-poly-320,1679346363.1937578,1245,254,-1,-1
009-poly-320,1679346363.2017484,1245,256,-1,-1
009-poly-320,1679346363.2177298,1245,257,-1,-1
009-poly-320,1679346363.233711,1245,260,-1,-1
009-poly-320,1679346363.2496927,1245,262,-1,-1
009-poly-320,1679346363.2576833,1244,266,-1,-1
009-poly-320,1679346363.2656739,1243,268,-1,-1
009-poly-320,1679346363.2736645,1243,276,-1,-1
009-poly-320,1679346363.2816556,1242,280,-1,-1
009-poly-320,1679346363.2976365,1240,286,-1,-1
009-poly-320,1679346363.3141224,1236,297,-1,-1
009-poly-320,1679346363.3301039,1233,302,-1,-1
009-poly-320,1679346363.346085,1228,316,-1,-1
009-poly-320,1679346363.3620663,1225,326,-1,-1
009-poly-320,1679346363.3780475,1223,341,-1,-1
009-poly-320,1679346363.3860383,1223,345,-1,-1
009-poly-320,1679346363.394029,1223,347,-1,-1
009-poly-320,1679346363.4020195,1223,348,-1,-1
009-poly-320,1679346363.418001,1223,348,-1,-1
009-poly-320,1679346363.4339826,1225,348,-1,-1
009-poly-320,1679346363.441973,1228,348,-1,-1
009-poly-320,1679346363.4499638,1232,348,-1,-1
009-poly-320,1679346363.4579544,1234,348,-1,-1
009-poly-320,1679346363.4739356,1251,348,-1,-1
009-poly-320,1679346363.489917,1263,348,-1,-1
009-poly-320,1679346363.5058982,1281,344,-1,-1
009-poly-320,1679346363.5138893,1287,342,-1,-1
009-poly-320,1679346363.5218794,1289,341,-1,-1
009-poly-320,1679346363.5298703,1294,340,-1,-1
009-poly-320,1679346363.585805,1295,340,-1,-1
009-poly-320,1679346363.609777,1297,340,-1,-1
009-poly-320,1679346363.6417396,1296,340,-1,-1
009-poly-320,1679346363.6816955,1296,340,-1,-1
009-poly-320,1679346363.7700946,1295,340,-1,-1
009-poly-320,1679346363.8020575,1294,340,-1,-1
009-poly-320,1679346363.8180387,1291,340,-1,-1
009-poly-320,1679346363.8260298,1288,340,-1,-1
009-poly-320,1679346363.8340201,1285,340,-1,-1
009-poly-320,1679346363.8500013,1281,340,-1,-1
009-poly-320,1679346363.8579924,1275,341,-1,-1
009-poly-320,1679346363.8659842,1266,345,-1,-1
009-poly-320,1679346363.8739736,1255,348,-1,-1
009-poly-320,1679346363.8819647,1252,350,-1,-1
009-poly-320,1679346363.8899548,1242,354,-1,-1
009-poly-320,1679346363.8979456,1230,358,-1,-1
009-poly-320,1679346363.9139268,1212,366,-1,-1
009-poly-320,1679346363.929908,1190,380,-1,-1
009-poly-320,1679346363.9458892,1170,390,-1,-1
009-poly-320,1679346363.9538803,1158,397,-1,-1
009-poly-320,1679346363.969862,1138,412,-1,-1
009-poly-320,1679346363.985843,1132,417,-1,-1
009-poly-320,1679346364.0657501,1129,418,-1,-1
009-poly-320,1679346364.081731,1129,414,-1,-1
009-poly-320,1679346364.1057029,1128,405,-1,-1
009-poly-320,1679346364.1216843,1128,397,-1,-1
009-poly-320,1679346364.129675,1128,389,-1,-1
009-poly-320,1679346364.1376655,1125,377,-1,-1
009-poly-320,1679346364.1456563,1125,369,-1,-1
009-poly-320,1679346364.153647,1125,366,-1,-1
009-poly-320,1679346364.1616373,1125,358,-1,-1
009-poly-320,1679346364.1696281,1125,348,-1,-1
009-poly-320,1679346364.1856096,1125,336,-1,-1
009-poly-320,1679346364.2020955,1125,316,-1,-1
009-poly-320,1679346364.2100863,1125,306,-1,-1
009-poly-320,1679346364.2180767,1125,302,-1,-1
009-poly-320,1679346364.2260675,1125,294,-1,-1
009-poly-320,1679346364.2340581,1125,287,-1,-1
009-poly-320,1679346364.242049,1125,284,-1,-1
009-poly-320,1679346364.2580302,1125,282,-1,-1
009-poly-320,1679346364.3459275,1125,281,-1,-1
009-poly-320,1679346364.3539186,1124,281,-1,-1
009-poly-320,1679346364.361909,1122,282,-1,-1
009-poly-320,1679346364.3698995,1121,285,-1,-1
009-poly-320,1679346364.3778903,1116,291,-1,-1
009-poly-320,1679346364.385881,1115,293,-1,-1
009-poly-320,1679346364.3938715,1110,301,-1,-1
009-poly-320,1679346364.4018621,1107,306,-1,-1
009-poly-320,1679346364.409853,1104,310,-1,-1
009-poly-320,1679346364.4178438,1103,312,-1,-1
009-poly-320,1679346364.4258342,1099,316,-1,-1
009-poly-320,1679346364.4338253,1097,320,-1,-1
009-poly-320,1679346364.4418156,1095,323,-1,-1
009-poly-320,1679346364.4498067,1093,326,-1,-1
009-poly-320,1679346364.4577968,1093,328,-1,-1
009-poly-320,1679346364.465788,1091,331,-1,-1
009-poly-320,1679346364.4817693,1089,333,-1,-1
009-poly-320,1679346364.4897597,1088,335,-1,-1
009-poly-320,1679346364.4977508,1088,336,-1,-1
009-poly-320,1679346364.5057411,1085,338,-1,-1
009-poly-320,1679346364.5137315,1084,339,-1,-1
009-poly-320,1679346364.5217223,1081,343,-1,-1
009-poly-320,1679346364.529713,1079,344,-1,-1
009-poly-320,1679346364.5377038,1076,347,-1,-1
009-poly-320,1679346364.545694,1072,349,-1,-1
009-poly-320,1679346364.553685,1069,353,-1,-1
009-poly-320,1679346364.5616755,1067,354,-1,-1
009-poly-320,1679346364.5696664,1067,355,-1,-1
009-poly-320,1679346364.577657,1064,358,-1,-1
009-poly-320,1679346364.5856476,1061,362,-1,-1
009-poly-320,1679346364.5936384,1054,370,-1,-1
009-poly-320,1679346364.601135,1053,372,-1,-1
009-poly-320,1679346364.6091259,1048,379,-1,-1
009-poly-320,1679346364.6261058,1034,396,-1,-1
009-poly-320,1679346364.6420872,1029,400,-1,-1
009-poly-320,1679346364.6580684,1025,405,-1,-1
009-poly-320,1679346364.7219937,1024,406,-1,-1
009-poly-320,1679346364.7379754,1024,407,-1,-1
009-poly-320,1679346364.7459662,1024,409,-1,-1
009-poly-320,1679346364.7539566,1023,410,-1,-1
009-poly-320,1679346364.769938,1023,413,-1,-1
009-poly-320,1679346364.7859194,1022,415,-1,-1
009-poly-320,1679346364.7939103,1021,418,-1,-1
009-poly-320,1679346364.8019009,1019,420,-1,-1
009-poly-320,1679346364.8098917,1018,421,-1,-1
009-poly-320,1679346364.817882,1017,423,-1,-1
009-poly-320,1679346364.8258731,1016,424,-1,-1
009-poly-320,1679346364.8338637,1015,425,-1,-1
009-poly-320,1679346364.9057791,1015,425,-1,-1
009-poly-320,1679346364.937742,1015,424,-1,-1
009-poly-320,1679346364.9537234,1018,422,-1,-1
009-poly-320,1679346364.9776955,1019,420,-1,-1
009-poly-320,1679346365.074089,1019,420,0,-1
009-poly-320,1679346365.1779678,1020,418,-1,-1
009-poly-320,1679346365.1859586,1022,418,-1,-1
009-poly-320,1679346365.1939492,1023,418,-1,-1
009-poly-320,1679346365.2019398,1024,418,-1,-1
009-poly-320,1679346365.2099304,1027,418,-1,-1
009-poly-320,1679346365.217921,1030,418,-1,-1
009-poly-320,1679346365.2259119,1033,418,-1,-1
009-poly-320,1679346365.2339027,1035,418,-1,-1
009-poly-320,1679346365.249884,1041,416,-1,-1
009-poly-320,1679346365.2658656,1045,415,-1,-1
009-poly-320,1679346365.2818472,1050,415,-1,-1
009-poly-320,1679346365.2978282,1054,415,-1,-1
009-poly-320,1679346365.3138092,1058,415,-1,-1
009-poly-320,1679346365.3297904,1067,415,-1,-1
009-poly-320,1679346365.3457718,1076,415,-1,-1
009-poly-320,1679346365.3537626,1085,415,-1,-1
009-poly-320,1679346365.361753,1094,415,-1,-1
009-poly-320,1679346365.3777344,1116,415,-1,-1
009-poly-320,1679346365.3857253,1129,415,-1,-1
009-poly-320,1679346365.3937156,1140,415,-1,-1
009-poly-320,1679346365.4017065,1153,415,-1,-1
009-poly-320,1679346365.4096973,1159,415,-1,-1
009-poly-320,1679346365.4176881,1172,416,-1,-1
009-poly-320,1679346365.4256785,1184,416,-1,-1
009-poly-320,1679346365.4336693,1195,416,-1,-1
009-poly-320,1679346365.44166,1204,416,-1,-1
009-poly-320,1679346365.449651,1208,416,-1,-1
009-poly-320,1679346365.4576411,1216,416,-1,-1
009-poly-320,1679346365.4656322,1224,416,-1,-1
009-poly-320,1679346365.4736226,1232,416,-1,-1
009-poly-320,1679346365.4816136,1235,416,-1,-1
009-poly-320,1679346365.4896038,1240,417,-1,-1
009-poly-320,1679346365.4975946,1248,418,-1,-1
009-poly-320,1679346365.5140805,1259,418,-1,-1
009-poly-320,1679346365.5220714,1267,418,-1,-1
009-poly-320,1679346365.5300622,1275,418,-1,-1
009-poly-320,1679346365.5380526,1283,418,-1,-1
009-poly-320,1679346365.5460434,1286,418,-1,-1
009-poly-320,1679346365.554034,1293,418,-1,-1
009-poly-320,1679346365.5620246,1306,418,-1,-1
009-poly-320,1679346365.5700152,1314,418,-1,-1
009-poly-320,1679346365.578006,1317,418,-1,-1
009-poly-320,1679346365.5859969,1324,418,-1,-1
009-poly-320,1679346365.5939872,1328,418,-1,-1
009-poly-320,1679346365.601978,1331,418,-1,-1
009-poly-320,1679346365.6099687,1333,418,-1,-1
009-poly-320,1679346365.6179597,1334,418,-1,-1
009-poly-320,1679346365.6259499,1335,418,-1,-1
009-poly-320,1679346365.633941,1337,418,-1,-1
009-poly-320,1679346365.6419315,1338,418,-1,-1
009-poly-320,1679346365.6499224,1339,418,-1,-1
009-poly-320,1679346365.6579125,1340,418,-1,-1
009-poly-320,1679346365.673894,1343,417,-1,-1
009-poly-320,1679346365.6898754,1349,417,-1,-1
009-poly-320,1679346365.7058568,1355,417,-1,-1
009-poly-320,1679346365.7138476,1358,417,-1,-1
009-poly-320,1679346365.721838,1362,417,-1,-1
009-poly-320,1679346365.7298286,1365,417,-1,-1
009-poly-320,1679346365.7378194,1370,416,-1,-1
009-poly-320,1679346365.7458103,1371,416,-1,-1
009-poly-320,1679346365.7538006,1374,416,-1,-1
009-poly-320,1679346365.7617915,1379,416,-1,-1
009-poly-320,1679346365.769782,1380,416,-1,-1
009-poly-320,1679346365.777773,1382,416,-1,-1
009-poly-320,1679346365.7857635,1385,416,-1,-1
009-poly-320,1679346365.7937543,1388,416,-1,-1
009-poly-320,1679346365.801745,1389,416,-1,-1
009-poly-320,1679346365.8097358,1390,416,-1,-1
009-poly-320,1679346365.825717,1393,416,-1,-1
009-poly-320,1679346365.8416984,1395,416,-1,-1
009-poly-320,1679346365.8576794,1402,416,-1,-1
009-poly-320,1679346365.8656707,1404,416,-1,-1
009-poly-320,1679346365.873661,1407,416,-1,-1
009-poly-320,1679346365.8816519,1410,416,-1,-1
009-poly-320,1679346365.889642,1415,416,-1,-1
009-poly-320,1679346365.9061294,1418,416,-1,-1
009-poly-320,1679346365.922111,1422,416,-1,-1
009-poly-320,1679346365.9380922,1427,414,-1,-1
009-poly-320,1679346365.9460826,1428,414,-1,-1
009-poly-320,1679346365.9540734,1429,413,-1,-1
009-poly-320,1679346365.9700546,1431,412,-1,-1
009-poly-320,1679346365.9860363,1433,412,-1,-1
009-poly-320,1679346366.0020173,1438,410,-1,-1
009-poly-320,1679346366.010008,1439,409,-1,-1
009-poly-320,1679346366.017999,1441,409,-1,-1
009-poly-320,1679346366.0259893,1442,409,-1,-1
009-poly-320,1679346366.0339804,1445,409,-1,-1
009-poly-320,1679346366.0419707,1446,409,-1,-1
009-poly-320,1679346366.0499618,1447,409,-1,-1
009-poly-320,1679346366.0659432,1450,409,-1,-1
009-poly-320,1679346366.0739336,1451,409,-1,-1
009-poly-320,1679346366.0819252,1452,409,-1,-1
009-poly-320,1679346366.0899148,1454,409,-1,-1
009-poly-320,1679346366.1058962,1456,409,-1,-1
009-poly-320,1679346366.1218774,1459,409,-1,-1
009-poly-320,1679346366.137859,1465,409,-1,-1
009-poly-320,1679346366.15384,1469,409,-1,-1
009-poly-320,1679346366.1698215,1480,410,-1,-1
009-poly-320,1679346366.185803,1486,410,-1,-1
009-poly-320,1679346366.2017844,1490,410,-1,-1
009-poly-320,1679346366.2177658,1493,409,-1,-1
009-poly-320,1679346366.2417374,1495,409,-1,-1
009-poly-320,1679346366.2577188,1496,409,-1,-1
009-poly-320,1679346366.2737002,1498,409,-1,-1
009-poly-320,1679346366.281691,1500,409,-1,-1
009-poly-320,1679346366.2896814,1501,409,-1,-1
009-poly-320,1679346366.2976725,1504,409,-1,-1
009-poly-320,1679346366.3051689,1507,409,-1,-1
009-poly-320,1679346366.3131595,1508,409,-1,-1
009-poly-320,1679346366.3291404,1511,409,-1,-1
009-poly-320,1679346366.3461206,1513,409,-1,-1
009-poly-320,1679346366.3700929,1515,409,-1,-1
009-poly-320,1679346366.394065,1517,408,-1,-1
009-poly-320,1679346366.410046,1518,408,-1,-1
009-poly-320,1679346366.4260275,1520,408,-1,-1
009-poly-320,1679346366.4420087,1521,407,-1,-1
009-poly-320,1679346366.4659815,1523,407,-1,-1
009-poly-320,1679346366.4819624,1526,406,-1,-1
009-poly-320,1679346366.4979436,1530,406,-1,-1
009-poly-320,1679346366.505934,1531,405,-1,-1
009-poly-320,1679346366.5139248,1531,404,-1,-1
009-poly-320,1679346366.5299063,1534,404,-1,-1
009-poly-320,1679346366.5538783,1536,404,-1,-1
009-poly-320,1679346366.777617,1536,404,0,1.7035279273986816
009-poly-320,1679346366.810084,1538,403,-1,-1
009-poly-320,1679346366.8340578,1539,403,-1,-1
009-poly-320,1679346366.858028,1540,403,-1,-1
009-poly-320,1679346367.153683,1540,403,-1,-1
009-poly-320,1679346367.1696641,1539,403,-1,-1
009-poly-320,1679346367.1936362,1535,404,-1,-1
009-poly-320,1679346367.202132,1531,405,-1,-1
009-poly-320,1679346367.2101226,1523,405,-1,-1
009-poly-320,1679346367.2181134,1519,405,-1,-1
009-poly-320,1679346367.2261057,1517,405,-1,-1
009-poly-320,1679346367.2340946,1516,405,-1,-1
009-poly-320,1679346367.2420852,1512,405,-1,-1
009-poly-320,1679346367.2500765,1510,405,-1,-1
009-poly-320,1679346367.2580667,1507,405,-1,-1
009-poly-320,1679346367.266058,1505,405,-1,-1
009-poly-320,1679346367.274048,1501,406,-1,-1
009-poly-320,1679346367.2820394,1494,406,-1,-1
009-poly-320,1679346367.2900293,1490,406,-1,-1
009-poly-320,1679346367.29802,1488,406,-1,-1
009-poly-320,1679346367.3060107,1483,406,-1,-1
009-poly-320,1679346367.3140013,1473,407,-1,-1
009-poly-320,1679346367.321992,1469,408,-1,-1
009-poly-320,1679346367.3299828,1467,408,-1,-1
009-poly-320,1679346367.3379734,1464,408,-1,-1
009-poly-320,1679346367.3459637,1459,408,-1,-1
009-poly-320,1679346367.3539546,1456,408,-1,-1
009-poly-320,1679346367.369936,1451,408,-1,-1
009-poly-320,1679346367.3859172,1440,408,-1,-1
009-poly-320,1679346367.4018984,1428,408,-1,-1
009-poly-320,1679346367.4178803,1407,408,-1,-1
009-poly-320,1679346367.4258707,1395,408,-1,-1
009-poly-320,1679346367.433862,1392,408,-1,-1
009-poly-320,1679346367.4418519,1382,408,-1,-1
009-poly-320,1679346367.4498434,1370,408,-1,-1
009-poly-320,1679346367.4578333,1359,408,-1,-1
009-poly-320,1679346367.4658248,1356,408,-1,-1
009-poly-320,1679346367.4738145,1348,408,-1,-1
009-poly-320,1679346367.4818053,1337,408,-1,-1
009-poly-320,1679346367.4897962,1325,408,-1,-1
009-poly-320,1679346367.4977865,1321,408,-1,-1
009-poly-320,1679346367.5057774,1308,408,-1,-1
009-poly-320,1679346367.513768,1295,408,-1,-1
009-poly-320,1679346367.5217588,1279,408,-1,-1
009-poly-320,1679346367.5297494,1273,408,-1,-1
009-poly-320,1679346367.53774,1260,408,-1,-1
009-poly-320,1679346367.5537214,1241,407,-1,-1
009-poly-320,1679346367.5697026,1230,407,-1,-1
009-poly-320,1679346367.5776932,1224,407,-1,-1
009-poly-320,1679346367.5936747,1215,407,-1,-1
009-poly-320,1679346367.6091623,1204,407,-1,-1
009-poly-320,1679346367.617153,1196,407,-1,-1
009-poly-320,1679346367.6251435,1194,407,-1,-1
009-poly-320,1679346367.6341333,1188,407,-1,-1
009-poly-320,1679346367.641125,1183,407,-1,-1
009-poly-320,1679346367.6501145,1174,407,-1,-1
009-poly-320,1679346367.658105,1166,407,-1,-1
009-poly-320,1679346367.6740859,1156,407,-1,-1
009-poly-320,1679346367.6900675,1140,407,-1,-1
009-poly-320,1679346367.706049,1127,407,-1,-1
009-poly-320,1679346367.7220302,1106,407,-1,-1
009-poly-320,1679346367.7380114,1095,407,-1,-1
009-poly-320,1679346367.753993,1083,407,-1,-1
009-poly-320,1679346367.7699742,1077,407,-1,-1
009-poly-320,1679346367.7859557,1067,407,-1,-1
009-poly-320,1679346367.8019369,1064,407,-1,-1
009-poly-320,1679346367.8179188,1060,407,-1,-1
009-poly-320,1679346367.825909,1059,407,-1,-1
009-poly-320,1679346367.8339,1057,407,-1,-1
009-poly-320,1679346367.8418903,1056,407,-1,-1
009-poly-320,1679346367.8498814,1055,407,-1,-1
009-poly-320,1679346367.8658624,1049,407,-1,-1
009-poly-320,1679346367.881844,1043,407,-1,-1
009-poly-320,1679346367.8898342,1038,407,-1,-1
009-poly-320,1679346367.8978252,1033,407,-1,-1
009-poly-320,1679346367.9058156,1028,407,-1,-1
009-poly-320,1679346367.9138067,1026,407,-1,-1
009-poly-320,1679346367.9217968,1023,407,-1,-1
009-poly-320,1679346367.9297879,1021,407,-1,-1
009-poly-320,1679346367.9377782,1019,407,-1,-1
009-poly-320,1679346367.9457693,1017,407,-1,-1
009-poly-320,1679346367.9537594,1016,407,-1,-1
009-poly-320,1679346367.9697409,1015,407,-1,-1
009-poly-320,1679346368.1540298,1015,407,-1,-1
009-poly-320,1679346368.1620207,1015,406,-1,-1
009-poly-320,1679346368.1700113,1016,406,-1,-1
009-poly-320,1679346368.1780019,1017,406,-1,-1
009-poly-320,1679346368.1859927,1019,406,-1,-1
009-poly-320,1679346368.1939833,1020,406,-1,-1
009-poly-320,1679346368.201974,1021,406,-1,-1
009-poly-320,1679346368.2099645,1024,406,-1,-1
009-poly-320,1679346368.2179556,1025,406,-1,-1
009-poly-320,1679346368.2259462,1029,406,-1,-1
009-poly-320,1679346368.2339368,1035,406,-1,-1
009-poly-320,1679346368.2499194,1044,406,-1,-1
009-poly-320,1679346368.2579086,1051,406,-1,-1
009-poly-320,1679346368.2658994,1059,406,-1,-1
009-poly-320,1679346368.27389,1068,406,-1,-1
009-poly-320,1679346368.2818806,1078,406,-1,-1
009-poly-320,1679346368.2898715,1081,406,-1,-1
009-poly-320,1679346368.2978618,1088,406,-1,-1
009-poly-320,1679346368.3058527,1096,406,-1,-1
009-poly-320,1679346368.3138433,1104,406,-1,-1
009-poly-320,1679346368.321834,1107,406,-1,-1
009-poly-320,1679346368.3298247,1114,406,-1,-1
009-poly-320,1679346368.3378153,1122,406,-1,-1
009-poly-320,1679346368.3458061,1130,404,-1,-1
009-poly-320,1679346368.3537967,1133,404,-1,-1
009-poly-320,1679346368.3617873,1138,404,-1,-1
009-poly-320,1679346368.3697782,1142,404,-1,-1
009-poly-320,1679346368.3777688,1148,404,-1,-1
009-poly-320,1679346368.3857596,1151,404,-1,-1
009-poly-320,1679346368.39375,1156,404,-1,-1
009-poly-320,1679346368.4017408,1160,404,-1,-1
009-poly-320,1679346368.4097314,1164,404,-1,-1
009-poly-320,1679346368.4177225,1166,404,-1,-1
009-poly-320,1679346368.4337037,1174,404,-1,-1
009-poly-320,1679346368.449685,1178,404,-1,-1
009-poly-320,1679346368.4656663,1183,404,-1,-1
009-poly-320,1679346368.4736567,1184,404,-1,-1
009-poly-320,1679346368.4816473,1184,403,-1,-1
009-poly-320,1679346368.489638,1185,403,-1,-1
009-poly-320,1679346368.4976287,1186,403,-1,-1
009-poly-320,1679346368.506124,1188,403,-1,-1
009-poly-320,1679346368.5141149,1189,403,-1,-1
009-poly-320,1679346368.5221057,1190,403,-1,-1
009-poly-320,1679346368.530096,1193,403,-1,-1
009-poly-320,1679346368.5380867,1194,403,-1,-1
009-poly-320,1679346368.5460773,1197,403,-1,-1
009-poly-320,1679346368.5540679,1199,403,-1,-1
009-poly-320,1679346368.5620587,1200,403,-1,-1
009-poly-320,1679346368.5780401,1201,403,-1,-1
009-poly-320,1679346368.6100028,1203,403,-1,-1
009-poly-320,1679346369.281723,1204,403,-1,-1
009-poly-320,1679346369.2977045,1207,403,-1,-1
009-poly-320,1679346369.305695,1210,403,-1,-1
009-poly-320,1679346369.3136857,1213,403,-1,-1
009-poly-320,1679346369.3216765,1216,403,-1,-1
009-poly-320,1679346369.329667,1226,403,-1,-1
009-poly-320,1679346369.3456483,1255,404,-1,-1
009-poly-320,1679346369.3616297,1275,404,-1,-1
009-poly-320,1679346369.377611,1300,404,-1,-1
009-poly-320,1679346369.385602,1306,404,-1,-1
009-poly-320,1679346369.3935926,1318,405,-1,-1
009-poly-320,1679346369.4100766,1331,406,-1,-1
009-poly-320,1679346369.4260583,1335,406,-1,-1
009-poly-320,1679346369.4420395,1338,406,-1,-1
009-poly-320,1679346369.458021,1340,406,-1,-1
009-poly-320,1679346369.4740021,1343,406,-1,-1
009-poly-320,1679346369.4899836,1347,406,-1,-1
009-poly-320,1679346369.4979742,1348,406,-1,-1
009-poly-320,1679346369.5219464,1352,406,-1,-1
009-poly-320,1679346369.5379274,1356,406,-1,-1
009-poly-320,1679346369.5459182,1358,406,-1,-1
009-poly-320,1679346369.553909,1359,406,-1,-1
009-poly-320,1679346369.5618994,1360,406,-1,-1
009-poly-320,1679346369.5698903,1361,406,-1,-1
009-poly-320,1679346369.5778809,1363,406,-1,-1
009-poly-320,1679346369.585872,1364,406,-1,-1
