ID,Timestamp,X,Y,Button,Duration
015-tf2-328,1680035326.1860216,965,540,-1,-1
015-tf2-328,1680035326.2179847,1004,540,-1,-1
015-tf2-328,1680035326.225975,1053,537,-1,-1
015-tf2-328,1680035326.233966,980,539,-1,-1
015-tf2-328,1680035326.241956,1035,537,-1,-1
015-tf2-328,1680035326.2499473,1025,536,-1,-1
015-tf2-328,1680035326.2579374,1025,540,-1,-1
015-tf2-328,1680035326.2659287,979,540,-1,-1
015-tf2-328,1680035326.2739196,1022,540,-1,-1
015-tf2-328,1680035326.28191,1025,540,-1,-1
015-tf2-328,1680035326.2899008,1087,540,-1,-1
015-tf2-328,1680035326.2978911,980,540,-1,-1
015-tf2-328,1680035326.3058822,1019,538,-1,-1
015-tf2-328,1680035326.313872,1071,536,-1,-1
015-tf2-328,1680035326.3218637,998,540,-1,-1
015-tf2-328,1680035326.3298538,1010,540,-1,-1
015-tf2-328,1680035326.3378448,990,540,-1,-1
015-tf2-328,1680035326.345835,1026,540,-1,-1
015-tf2-328,1680035326.353826,981,540,-1,-1
015-tf2-328,1680035326.3618164,967,540,-1,-1
015-tf2-328,1680035326.3698068,985,540,-1,-1
015-tf2-328,1680035326.377798,1000,540,-1,-1
015-tf2-328,1680035326.3857887,972,540,-1,-1
015-tf2-328,1680035326.3942838,969,540,-1,-1
015-tf2-328,1680035326.4022748,970,539,-1,-1
015-tf2-328,1680035326.4102657,973,537,-1,-1
015-tf2-328,1680035326.4182563,960,539,-1,-1
015-tf2-328,1680035326.4502184,960,540,-1,-1
015-tf2-328,1680035326.4662,960,540,-1,-1
015-tf2-328,1680035326.482181,959,539,-1,-1
015-tf2-328,1680035326.4981625,959,540,-1,-1
015-tf2-328,1680035326.506154,955,540,-1,-1
015-tf2-328,1680035326.5141442,952,540,-1,-1
015-tf2-328,1680035326.5221348,948,540,-1,-1
015-tf2-328,1680035326.5301259,955,540,-1,-1
015-tf2-328,1680035326.538116,936,542,-1,-1
015-tf2-328,1680035326.546107,938,540,-1,-1
015-tf2-328,1680035326.554098,938,540,-1,-1
015-tf2-328,1680035326.5620883,952,540,-1,-1
015-tf2-328,1680035326.5700786,934,540,-1,-1
015-tf2-328,1680035326.5780694,948,540,-1,-1
015-tf2-328,1680035326.5860598,950,540,-1,-1
015-tf2-328,1680035326.594051,957,540,-1,-1
015-tf2-328,1680035326.6020415,959,540,-1,-1
015-tf2-328,1680035326.713911,960,540,-1,-1
015-tf2-328,1680035326.7298925,962,539,-1,-1
015-tf2-328,1680035326.7378829,969,538,-1,-1
015-tf2-328,1680035326.7458737,970,536,-1,-1
015-tf2-328,1680035326.7538643,975,536,-1,-1
015-tf2-328,1680035326.7618556,986,536,-1,-1
015-tf2-328,1680035326.769846,996,535,-1,-1
015-tf2-328,1680035326.7778368,963,540,-1,-1
015-tf2-328,1680035326.7858274,962,540,-1,-1
015-tf2-328,1680035326.8502579,961,540,-1,-1
015-tf2-328,1680035326.866239,961,540,-1,-1
015-tf2-328,1680035326.8822207,961,540,-1,-1
015-tf2-328,1680035326.8902113,962,540,-1,-1
015-tf2-328,1680035327.0819876,960,539,-1,-1
015-tf2-328,1680035327.11395,960,539,-1,-1
015-tf2-328,1680035327.1299317,959,540,-1,-1
015-tf2-328,1680035327.1459124,959,540,-1,-1
015-tf2-328,1680035327.1539032,957,539,-1,-1
015-tf2-328,1680035327.1618946,955,540,-1,-1
015-tf2-328,1680035327.169885,948,538,-1,-1
015-tf2-328,1680035327.1778758,957,540,-1,-1
015-tf2-328,1680035327.1858666,949,540,-1,-1
015-tf2-328,1680035327.193857,941,540,-1,-1
015-tf2-328,1680035327.2018476,952,540,-1,-1
015-tf2-328,1680035327.2098382,957,540,-1,-1
015-tf2-328,1680035327.2178292,953,540,-1,-1
015-tf2-328,1680035327.2258193,952,540,-1,-1
015-tf2-328,1680035327.2338107,949,540,-1,-1
015-tf2-328,1680035327.2418013,943,540,-1,-1
015-tf2-328,1680035327.249792,942,540,-1,-1
015-tf2-328,1680035327.2577827,929,542,-1,-1
015-tf2-328,1680035327.2657733,924,540,-1,-1
015-tf2-328,1680035327.2737637,911,540,-1,-1
015-tf2-328,1680035327.2817543,926,540,-1,-1
015-tf2-328,1680035327.2902508,920,534,-1,-1
015-tf2-328,1680035327.3062322,954,537,-1,-1
015-tf2-328,1680035327.4340832,959,538,-1,-1
015-tf2-328,1680035327.4420736,960,539,-1,-1
015-tf2-328,1680035327.4500642,960,540,-1,-1
015-tf2-328,1680035327.4740362,962,540,-1,-1
015-tf2-328,1680035327.4820275,965,539,-1,-1
015-tf2-328,1680035327.4980087,963,537,-1,-1
015-tf2-328,1680035327.5139902,964,538,-1,-1
015-tf2-328,1680035327.5299711,960,539,-1,-1
015-tf2-328,1680035327.5459526,960,539,-1,-1
015-tf2-328,1680035327.561934,952,535,-1,-1
015-tf2-328,1680035327.569925,935,531,-1,-1
015-tf2-328,1680035327.5779152,927,530,-1,-1
015-tf2-328,1680035327.5859065,922,540,-1,-1
015-tf2-328,1680035327.5938962,859,540,-1,-1
015-tf2-328,1680035327.6018877,896,540,-1,-1
015-tf2-328,1680035327.6098783,870,541,-1,-1
015-tf2-328,1680035327.6178682,789,543,-1,-1
015-tf2-328,1680035327.6258595,699,551,-1,-1
015-tf2-328,1680035327.6338499,861,561,-1,-1
015-tf2-328,1680035327.641841,914,551,-1,-1
015-tf2-328,1680035327.6498318,791,579,-1,-1
015-tf2-328,1680035327.6578221,670,605,-1,-1
015-tf2-328,1680035327.665813,812,585,-1,-1
015-tf2-328,1680035327.6738033,900,561,-1,-1
015-tf2-328,1680035327.6817937,801,590,-1,-1
015-tf2-328,1680035327.6982796,864,556,-1,-1
015-tf2-328,1680035327.7062707,917,549,-1,-1
015-tf2-328,1680035327.714261,884,544,-1,-1
